date,price,prev_position,new_position,position_change,trade_value_usd,trade_cost_usd,equity_before,daily_pnl,equity_after_trade,current_dd_pct,peak_equity,regime_trend,regime_volatility,regime_momentum,regime_mean_rev,regime_code,weighted_signal,BBSqueeze_signal,BBSqueeze_conf,BBSqueeze_reason,DonchianBreakout_signal,DonchianBreakout_conf,DonchianBreakout_reason,KeltnerBreakout_signal,KeltnerBreakout_conf,KeltnerBreakout_reason,Ichimoku_signal,Ichimoku_conf,Ichimoku_reason,ParabolicSAR_signal,ParabolicSAR_conf,ParabolicSAR_reason,TrendEnsemble_signal,TrendEnsemble_conf,TrendEnsemble_reason,RORO_signal,RORO_conf,RORO_reason,weight_changes,w_BBSqueeze,w_DonchianBreakout,w_KeltnerBreakout,w_Ichimoku,w_ParabolicSAR,w_TrendEnsemble,w_RORO
2013-08-08,69.22,0.31,0.415,0.105,36366.23,9.9,346345.08,533.03,346335.18,31.74,507376.45,BULL,LOW,DECELERATING,OVERBOUGHT,BL-O,0.415,0,0.2,"No clear signal, momentum=1.40",0,0.3,"Within channel, position=90.3%",1,0.7,"Above Keltner upper=$69.15, ATR=$0.55",1,0.8,"Above cloud, TK cross bullish, Tenkan=$68.55",1,0.6,"Uptrend, SAR=$67.35, EP=$69.47",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-08-09,68.94,0.415,0.31,-0.105,36304.28,9.89,345755.05,-580.13,345745.16,31.85,507376.45,BULL,LOW,DECELERATING,NEUTRAL,BL-N,0.31,0,0.2,"No clear signal, momentum=0.94",0,0.3,"Within channel, position=79.5%",0,0.3,"Within Keltner channel, EMA=$68.13",1,0.8,"Above cloud, TK cross bullish, Tenkan=$68.69",1,0.6,"Uptrend, SAR=$67.35, EP=$69.47",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-08-13,69.49,0.31,0.436,0.126,43686.3,11.88,346598.96,601.53,346587.07,31.69,507376.45,BULL,LOW,ACCELERATING,OVERBOUGHT,BL+O,0.436,0,0.2,"No clear signal, momentum=1.37",1,0.5,Break above 20d high=$69.47,0,0.3,"Within Keltner channel, EMA=$68.35",1,0.8,"Above cloud, TK cross bullish, Tenkan=$69.01",1,0.6,"Uptrend, SAR=$67.38, EP=$69.64",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-08-14,69.23,0.436,0.31,-0.126,43613.15,11.87,346018.59,-568.49,346006.72,31.8,507376.45,BULL,LOW,DECELERATING,OVERBOUGHT,BL-O,0.31,0,0.2,"No clear signal, momentum=0.97",0,0.3,"Within channel, position=85.0%",0,0.3,"Within Keltner channel, EMA=$68.43",1,0.8,"Above cloud, TK cross bullish, Tenkan=$69.01",1,0.6,"Uptrend, SAR=$67.38, EP=$69.64",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-08-15,68.06,0.31,0.0,-0.31,106699.32,29.18,344191.35,-1815.36,344162.17,32.16,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.176,0,0.2,"No clear signal, momentum=-0.41",0,0.3,"Within channel, position=42.7%",0,0.3,"Within Keltner channel, EMA=$68.39",0,0.2,"Inside cloud, range=$65.98-$68.51",1,0.6,"Uptrend, SAR=$67.38, EP=$69.64",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.86,"RISK-ON, score=1/7",DD=32.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-09-09,70.15,0.0,0.618,0.618,212647.42,57.69,344162.17,0.0,344104.49,32.17,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.618,1,0.73,"Breakout UP, momentum=2.18",1,0.62,Break above 20d high=$69.71,0,0.3,"Within Keltner channel, EMA=$68.72",1,0.5,"Above cloud, price=$70.15",1,0.6,"Uptrend, SAR=$67.56, EP=$70.27",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-09-10,70.49,0.618,0.738,0.12,41522.33,11.25,345142.56,1038.08,345131.31,31.98,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.738,1,0.74,"Breakout UP, momentum=2.23",1,0.55,Break above 20d high=$70.27,1,0.7,"Above Keltner upper=$70.47, ATR=$0.79",1,0.8,"Above cloud, TK cross bullish, Tenkan=$69.12",1,0.6,"Uptrend, SAR=$67.62, EP=$70.59",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-09-11,70.36,0.738,0.31,-0.428,147567.26,40.0,344642.65,-488.67,344602.64,32.07,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.2,"No clear signal, momentum=1.85",0,0.3,"Within channel, position=92.3%",0,0.3,"Within Keltner channel, EMA=$69.03",1,0.8,"Above cloud, TK cross bullish, Tenkan=$69.18",1,0.6,"Uptrend, SAR=$68.12, EP=$70.59",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-09-18,71.48,0.31,0.727,0.417,144493.76,39.01,346311.12,1282.88,346272.12,31.74,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.727,1,0.65,"Breakout UP, momentum=1.96",1,0.59,Break above 20d high=$70.95,1,0.7,"Above Keltner upper=$71.18, ATR=$0.76",1,0.8,"Above cloud, TK cross bullish, Tenkan=$70.09",1,0.6,"Uptrend, SAR=$68.31, EP=$71.63",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-09-20,71.41,0.727,0.31,-0.417,144368.07,38.98,346009.87,-865.53,345970.89,31.8,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.31,0,0.2,"No clear signal, momentum=1.44",0,0.3,"Within channel, position=90.2%",0,0.3,"Within Keltner channel, EMA=$70.00",1,0.8,"Above cloud, TK cross bullish, Tenkan=$70.92",1,0.6,"Uptrend, SAR=$68.36, EP=$71.90",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-01,72.03,0.31,0.568,0.258,89352.53,24.07,346911.76,1087.28,346887.69,31.63,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.568,1,0.51,"Breakout UP, momentum=1.53",1,0.52,Break above 20d high=$71.90,0,0.3,"Within Keltner channel, EMA=$70.74",1,0.8,"Above cloud, TK cross bullish, Tenkan=$71.29",1,0.6,"Uptrend, SAR=$69.10, EP=$72.07",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-02,72.0,0.568,0.31,-0.258,89327.25,24.07,346813.62,-74.07,346789.55,31.65,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.31,0,0.2,"No clear signal, momentum=1.40",0,0.3,"Within channel, position=98.3%",0,0.3,"Within Keltner channel, EMA=$70.86",1,0.8,"Above cloud, TK cross bullish, Tenkan=$71.31",1,0.6,"Uptrend, SAR=$69.20, EP=$72.10",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-03,71.16,0.31,0.0,-0.31,107115.64,28.95,345534.31,-1255.24,345505.36,31.9,507376.45,BULL,LOW,DECELERATING,NEUTRAL,BL-N,0.27,0,0.2,"No clear signal, momentum=0.27",0,0.3,"Within channel, position=73.6%",0,0.3,"Within Keltner channel, EMA=$70.89",1,0.8,"Above cloud, TK cross bullish, Tenkan=$71.31",1,0.6,"Uptrend, SAR=$69.20, EP=$72.10",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=31.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-04,71.78,0.0,0.31,0.31,107106.66,28.88,345505.36,0.0,345476.48,31.9,507376.45,BULL,LOW,STEADY,NEUTRAL,BL=N,0.31,0,0.2,"No clear signal, momentum=1.11",0,0.3,"Within channel, position=90.9%",0,0.3,"Within Keltner channel, EMA=$70.97",1,0.8,"Above cloud, TK cross bullish, Tenkan=$71.31",1,0.6,"Uptrend, SAR=$70.06, EP=$72.10",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-07,71.18,0.31,0.0,-0.31,106821.74,28.87,344586.26,-890.22,344557.39,32.08,507376.45,BULL,LOW,DECELERATING,NEUTRAL,BL-N,0.27,0,0.2,"No clear signal, momentum=0.06",0,0.3,"Within channel, position=63.1%",0,0.3,"Within Keltner channel, EMA=$70.99",1,0.8,"Above cloud, TK cross bullish, Tenkan=$71.31",1,0.6,"Uptrend, SAR=$70.33, EP=$72.10",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=32.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-08,69.81,0.0,-0.305,-0.305,105019.31,28.53,344557.39,0.0,344528.87,32.09,507376.45,NEUTRAL,NORMAL,DECELERATING,OVERSOLD,NN-S,-0.305,-1,0.68,"Breakout DOWN, momentum=-2.05",-1,0.53,Break below 20d low=$69.93,0,0.3,"Within Keltner channel, EMA=$70.88",0,0.2,"Inside cloud, range=$69.65-$70.52",-1,0.6,"Downtrend, SAR=$72.10, EP=$69.78",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=3/7",DD=32.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-09,69.59,-0.305,-0.363,-0.058,20149.18,5.48,344855.24,326.38,344849.77,32.03,507376.45,BEAR,NORMAL,DECELERATING,OVERSOLD,DN-S,-0.363,-1,0.7,"Breakout DOWN, momentum=-2.11",-1,0.55,Break below 20d low=$69.78,0,0.3,"Within Keltner channel, EMA=$70.76",-1,0.5,"Below cloud, price=$69.59",-1,0.6,"Downtrend, SAR=$72.06, EP=$69.02",0,0.3,"No trend, avg_signal=0.20",1,0.3,"Cautious, score=4/7",DD=32.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-10,71.06,-0.363,0.0,0.363,124293.93,33.6,342197.52,-2652.24,342163.92,32.56,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.196,0,0.2,"No clear signal, momentum=-0.07",0,0.3,"Within channel, position=66.3%",0,0.3,"Within Keltner channel, EMA=$70.79",1,0.8,"Above cloud, TK cross bullish, Tenkan=$70.56",-1,0.6,"Downtrend, SAR=$71.94, EP=$69.02",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.86,"RISK-ON, score=1/7",DD=32.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-14,72.13,0.0,0.406,0.406,139027.58,37.44,342163.92,0.0,342126.48,32.56,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.406,0,0.2,"No clear signal, momentum=1.32",1,0.51,Break above 20d high=$72.10,0,0.3,"Within Keltner channel, EMA=$70.99",1,0.5,"Above cloud, price=$72.13",1,0.6,"Uptrend, SAR=$69.02, EP=$72.13",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-15,71.85,0.406,0.0,-0.406,138792.93,37.42,341586.42,-540.06,341549.0,32.68,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.24,0,0.2,"No clear signal, momentum=0.80",0,0.3,"Within channel, position=91.0%",0,0.3,"Within Keltner channel, EMA=$71.07",1,0.5,"Above cloud, price=$71.85",1,0.6,"Uptrend, SAR=$69.08, EP=$72.42",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=32.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-16,72.66,0.0,0.565,0.565,192891.12,51.85,341549.0,0.0,341497.15,32.68,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.565,1,0.6,"Breakout UP, momentum=1.79",1,0.54,Break above 20d high=$72.42,0,0.3,"Within Keltner channel, EMA=$71.22",1,0.5,"Above cloud, price=$72.66",1,0.6,"Uptrend, SAR=$69.09, EP=$72.70",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-18,74.26,0.565,0.77,0.205,70914.08,18.96,345736.25,3135.34,345717.29,31.86,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.77,1,0.87,"Breakout UP, momentum=2.61",1,0.67,Break above 20d high=$73.11,1,0.7,"Above Keltner upper=$73.46, ATR=$0.89",1,0.5,"Above cloud, price=$74.26",1,0.6,"Uptrend, SAR=$69.10, EP=$74.29",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-21,74.43,0.77,0.7,-0.07,24274.05,6.49,346300.52,583.23,346294.04,31.75,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.7,1,0.74,"Breakout UP, momentum=2.23",1,0.52,Break above 20d high=$74.29,1,0.7,"Above Keltner upper=$73.68, ATR=$0.87",1,0.5,"Above cloud, price=$74.43",1,0.6,"Uptrend, SAR=$69.13, EP=$74.62",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-22,74.54,0.7,0.578,-0.122,42371.29,11.32,346647.19,353.16,346635.88,31.68,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.578,1,0.65,"Breakout UP, momentum=1.95",0,0.3,"Within channel, position=98.5%",1,0.7,"Above Keltner upper=$73.95, ATR=$0.89",1,0.8,"Above cloud, TK cross bullish, Tenkan=$72.63",1,0.6,"Uptrend, SAR=$69.35, EP=$74.94",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.7%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-23,74.08,0.578,0.31,-0.268,92413.16,24.72,345421.8,-1214.08,345397.08,31.92,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.2,"No clear signal, momentum=1.43",0,0.3,"Within channel, position=85.5%",0,0.3,"Within Keltner channel, EMA=$72.36",1,0.8,"Above cloud, TK cross bullish, Tenkan=$72.91",1,0.6,"Uptrend, SAR=$70.10, EP=$74.94",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.9%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-24,74.41,0.31,0.415,0.105,36316.08,9.7,345867.45,470.37,345857.74,31.83,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.415,0,0.2,"No clear signal, momentum=1.47",0,0.3,"Within channel, position=91.0%",1,0.7,"Above Keltner upper=$74.34, ATR=$0.89",1,0.8,"Above cloud, TK cross bullish, Tenkan=$73.03",1,0.6,"Uptrend, SAR=$70.10, EP=$74.94",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.8%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-25,74.94,0.415,0.548,0.133,46161.62,12.31,346886.6,1028.86,346874.29,31.63,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.548,1,0.53,"Breakout UP, momentum=1.60",0,0.3,"Within channel, position=100.0%",1,0.7,"Above Keltner upper=$74.59, ATR=$0.91",1,0.8,"Above cloud, TK cross bullish, Tenkan=$73.52",1,0.6,"Uptrend, SAR=$70.17, EP=$75.29",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-28,74.96,0.548,0.415,-0.133,46166.08,12.31,346920.16,45.87,346907.85,31.62,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.415,0,0.2,"No clear signal, momentum=1.43",0,0.3,"Within channel, position=94.8%",1,0.7,"Above Keltner upper=$74.75, ATR=$0.88",1,0.8,"Above cloud, TK cross bullish, Tenkan=$73.71",1,0.6,"Uptrend, SAR=$70.17, EP=$75.29",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-10-30,75.01,0.415,0.31,-0.105,36436.27,9.72,347012.14,-138.83,347002.42,31.61,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.31,0,0.2,"No clear signal, momentum=1.17",0,0.3,"Within channel, position=95.7%",0,0.3,"Within Keltner channel, EMA=$73.36",1,0.8,"Above cloud, TK cross bullish, Tenkan=$74.51",1,0.6,"Uptrend, SAR=$70.20, EP=$75.48",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-07,73.62,0.31,0.0,-0.31,106952.08,28.65,345006.72,-2021.98,344978.07,32.0,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.256,0,0.2,"No clear signal, momentum=-0.39",0,0.3,"Within channel, position=64.0%",0,0.3,"Within Keltner channel, EMA=$73.96",1,0.8,"Above cloud, TK cross bullish, Tenkan=$74.52",1,0.6,"Uptrend, SAR=$71.72, EP=$75.48",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,0.86,"RISK-ON, score=1/7",DD=32.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-13,75.52,0.0,0.437,0.437,150765.01,40.13,344978.07,0.0,344937.93,32.01,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.437,0,0.3,"In squeeze, BB width=0.0298",1,0.51,Break above 20d high=$75.48,0,0.3,"Within Keltner channel, EMA=$74.25",1,0.8,"Above cloud, TK cross bullish, Tenkan=$74.54",1,0.6,"Uptrend, SAR=$72.87, EP=$75.53",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.0%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-18,75.16,0.437,0.31,-0.127,43725.49,11.65,344219.83,-1475.46,344208.18,32.16,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.31,0,0.3,"In squeeze, BB width=0.0281",0,0.3,"Within channel, position=68.3%",0,0.3,"Within Keltner channel, EMA=$74.60",1,0.8,"Above cloud, TK cross bullish, Tenkan=$74.80",1,0.6,"Uptrend, SAR=$73.70, EP=$76.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-19,74.94,0.31,0.0,-0.31,106609.04,28.43,343900.13,-308.05,343871.69,32.22,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.27,0,0.3,"In squeeze, BB width=0.0278",0,0.3,"Within channel, position=55.8%",0,0.3,"Within Keltner channel, EMA=$74.63",1,0.8,"Above cloud, TK cross bullish, Tenkan=$74.80",1,0.6,"Uptrend, SAR=$73.84, EP=$76.04",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=32.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-21,75.52,0.0,0.31,0.31,106600.22,28.38,343871.69,0.0,343843.31,32.23,507376.45,BULL,NORMAL,DECELERATING,NEUTRAL,BN-N,0.31,0,0.3,"In squeeze, BB width=0.0260",0,0.3,"Within channel, position=79.2%",0,0.3,"Within Keltner channel, EMA=$74.73",1,0.8,"Above cloud, TK cross bullish, Tenkan=$75.08",1,0.6,"Uptrend, SAR=$74.01, EP=$76.04",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-25,76.11,0.31,0.585,0.275,94835.68,25.2,344671.74,254.25,344646.55,32.07,507376.45,BULL,NORMAL,ACCELERATING,NEUTRAL,BN+N,0.585,1,0.58,"Breakout UP, momentum=1.75",1,0.52,Break above 20d high=$76.04,0,0.3,"Within Keltner channel, EMA=$74.96",1,0.8,"Above cloud, TK cross bullish, Tenkan=$75.20",1,0.6,"Uptrend, SAR=$74.06, EP=$76.28",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=32.1%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-11-27,77.04,0.585,0.746,0.16,55701.04,14.76,347110.79,1410.26,347096.03,31.59,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.746,1,0.76,"Breakout UP, momentum=2.27",1,0.57,Break above 20d high=$76.70,1,0.7,"Above Keltner upper=$76.75, ATR=$0.73",1,0.8,"Above cloud, TK cross bullish, Tenkan=$75.80",1,0.6,"Uptrend, SAR=$74.20, EP=$77.06",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-02,77.27,0.746,0.415,-0.331,115017.7,30.45,347886.65,-758.1,347856.21,31.43,507376.45,BULL,NORMAL,ACCELERATING,OVERBOUGHT,BN+O,0.415,0,0.2,"No clear signal, momentum=1.76",0,0.3,"Within channel, position=91.9%",1,0.7,"Above Keltner upper=$77.10, ATR=$0.71",1,0.8,"Above cloud, TK cross bullish, Tenkan=$76.13",1,0.6,"Uptrend, SAR=$74.32, EP=$77.71",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.4%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-03,77.21,0.415,0.31,-0.105,36512.49,9.67,347737.95,-118.26,347728.29,31.46,507376.45,BULL,NORMAL,STEADY,OVERBOUGHT,BN=O,0.31,0,0.2,"No clear signal, momentum=1.49",0,0.3,"Within channel, position=88.0%",0,0.3,"Within Keltner channel, EMA=$75.82",1,0.8,"Above cloud, TK cross bullish, Tenkan=$76.13",1,0.6,"Uptrend, SAR=$74.32, EP=$77.71",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-06,77.74,0.31,0.67,0.36,125528.05,33.18,348473.24,782.67,348440.07,31.32,507376.45,BULL,LOW,STEADY,NEUTRAL,BL=N,0.67,1,0.52,"Breakout UP, momentum=1.55",1,0.51,Break above 20d high=$77.71,1,0.7,"Above Keltner upper=$77.58, ATR=$0.67",1,0.8,"Above cloud, TK cross bullish, Tenkan=$76.91",1,0.6,"Uptrend, SAR=$74.46, EP=$77.91",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.3%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-10,78.01,0.67,0.415,-0.255,89130.94,23.54,349227.8,-162.77,349204.26,31.17,507376.45,BULL,LOW,STEADY,OVERBOUGHT,BL=O,0.415,0,0.2,"No clear signal, momentum=1.44",0,0.3,"Within channel, position=94.7%",1,0.7,"Above Keltner upper=$77.84, ATR=$0.64",1,0.8,"Above cloud, TK cross bullish, Tenkan=$77.41",1,0.6,"Uptrend, SAR=$74.88, EP=$78.22",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.2%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-11,77.0,0.415,0.0,-0.415,144146.12,38.19,347340.05,-1864.21,347301.86,31.54,507376.45,BULL,LOW,DECELERATING,OVERBOUGHT,BL-O,0.27,0,0.2,"No clear signal, momentum=0.46",0,0.3,"Within channel, position=70.2%",0,0.3,"Within Keltner channel, EMA=$76.60",1,0.8,"Above cloud, TK cross bullish, Tenkan=$77.43",1,0.6,"Uptrend, SAR=$74.88, EP=$78.22",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=31.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-18,77.87,0.0,0.31,0.31,107663.58,28.45,347301.86,0.0,347273.42,31.55,507376.45,BULL,LOW,STEADY,NEUTRAL,BL=N,0.31,0,0.2,"No clear signal, momentum=1.12",0,0.3,"Within channel, position=90.4%",0,0.3,"Within Keltner channel, EMA=$76.82",1,0.8,"Above cloud, TK cross bullish, Tenkan=$77.10",1,0.6,"Uptrend, SAR=$75.22, EP=$78.22",1,1.0,"Trend UP, avg_signal=1.00, agreement=1.00",1,1.0,"RISK-ON, score=0/7",DD=31.5%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
2013-12-19,77.65,0.31,0.0,-0.31,107561.78,28.44,346973.49,-299.93,346945.05,31.61,507376.45,BULL,LOW,ACCELERATING,NEUTRAL,BL+N,0.27,0,0.2,"No clear signal, momentum=0.85",0,0.3,"Within channel, position=84.5%",0,0.3,"Within Keltner channel, EMA=$76.90",1,0.8,"Above cloud, TK cross bullish, Tenkan=$77.10",1,0.6,"Uptrend, SAR=$75.60, EP=$78.22",1,0.6,"Trend UP, avg_signal=0.60, agreement=0.60",1,1.0,"RISK-ON, score=0/7",DD=31.6%: pos*0.5,0.25,0.25,0.15,0.1,0.05,0.1,0.1
